SetID,Number,Variant,Theme,SubTheme,Year,SetName,Minifigs,Pieces,UKPrice,USPrice,CAPrice,Image,ImageFilename,InstructionsAvailable,EAN,UPC
9498,"HPG01","1","Harry Potter","General","2002","Harry Potter Minifigure Collection Gallery 1",4,20,,,,"False","","False","",""
9499,"HPG02","1","Harry Potter","General","2002","Harry Potter Minifigure Collection Gallery 2",4,17,,,,"False","","False","",""
9500,"HPG03","1","Harry Potter","General","2002","Harry Potter Minifigure Collection Gallery 3",4,23,,,,"False","","False","",""
9501,"HPG04","1","Harry Potter","General","2002","Harry Potter Minifigure Collection Gallery 4",5,23,,,,"False","","False","",""
9510,"HPSDCC1","1","Harry Potter","General","2011","Harry Potter Minifigure",,5,,0,,"False","","False","",""
9482,"HPWAND","1","Harry Potter","General","2011","Wand",,,,3.99,,"False","","False","",""
9475,"HQSR","1","Gear","Books/Promotional","2012","Heroica: Quest For The Secret Relics",,,,0,,"False","","False","",""
9460,"ICECREAM","1","Friends","Promotional","2012","Ice Cream Stand",,14,0,0,,"True","ICECREAM-1","False","",""
9586,"INDIANAPOLIS","1","Promotional","LEGO Store Grand Opening Set","2011","Castleton Square  Exclusive Minifigure pack",3,15,,0,,"True","INDIANAPOLIS-1","False","",""
5680,"K2226","1","Gear","Bedding","2005","CLIKITS Bedcovers Set",,,26.99,,,"True","K2226-1","False","",""
5679,"K2326","1","Gear","Bedding","2006","Bedcover LEGO Classic",,,,,,"True","K2326-1","False","",""
5676,"K2356","1","Gear","Bedding","2006","Bedcover Toa Hordika ",,,26.99,,,"True","K2356-1","False","",""
5675,"K2357","1","Gear","Bedding","2006","Bedcover Toa Hordika",,,26.99,,,"True","K2357-1","False","",""
4694,"K7503","1","Gear","Stationery","2004","Eraser Set",,,,,,"True","K7503-1","False","",""
6879,"K810010","1","Gear","Bedding","2008","Duplo 3-Piece Bedding Set Green - Baby",,,27.88,,,"True","K810010-1","False","",""
6880,"K810012","1","Gear","Bedding","2008","Duplo 3-Piece Bedding Set Green - Junior",,,33.28,,,"True","K810012-1","False","",""
6881,"K810020","1","Gear","Bedding","2008","Duplo 3-Piece Bedding Set Pink - Baby",,,27.88,,,"True","K810020-1","False","",""
6882,"K810022","1","Gear","Bedding","2008","Duplo 3-Piece Bedding Set Pink - Junior",,,33.28,,,"True","K810022-1","False","",""
6178,"K851951","1","Gear","Housewares","2007","Classic Picnic Set",,,19.99,,,"True","K851951-1","False","",""
6177,"K851988","1","Gear","Miscellaneous","2007","DUPLO Height Chart with Zoo Sticker Set",,,7.98,,,"True","K851988-1","False","",""
5969,"KB058","1","Gear","Books/Bionicle","2007","Bionicle Legends Gift Set #2",,,,12.99,,"True","KB058-1","False","",""
5738,"KB608","1","Gear","Books/Bionicle","2006","Bionicle Legends Gift Set",,,,,,"True","KB608-1","False","",""
6316,"KC201","1","Gear","Key Chains/Star Wars","2007","Boba Fett Keyring",,,,3.99,,"True","KC201-1","False","",""
6693,"KC28","1","Gear","Key Chains/Star Wars","2002","C-3PO Key Chain",,,,,,"True","KC28-1","False","",""
4597,"KC584","1","Gear","Key Chains/Bionicle","2003","Bionicle Key Chain",,,,,,"True","KC584-1","False","",""
4598,"KC663","1","Gear","Key Chains/Studios","2004","Vampire Key Chain",,,,,,"True","KC663-1","False","",""
4600,"KC705","1","Gear","Key Chains/Spider Man","2004","Spider Man Key Chain",,,,,,"True","KC705-1","False","",""
5526,"KC777","1","Gear","Key Chains/Harry Potter","2006","Professor Dumbledore Keychain",,,,3.99,,"True","KC777-1","False","",""
4704,"KC839","1","Gear","Key Chains/Bionicle","2004","Toa Hordika Key Chain",,,,,,"True","KC839-1","False","",""
4601,"KC845","1","Gear","Key Chains/Harry Potter","2004","Harry Potter Key Chain",,,,,,"True","KC845-1","False","",""
4602,"KC860","1","Gear","Key Chains/Harry Potter","2004","Hagrid Key Chain",,,,,,"True","KC860-1","False","",""
4603,"KC864","1","Gear","Key Chains/Harry Potter","2004","Dumbledore Key Chain",,,,,,"True","KC864-1","False","",""
5656,"KC915","1","Gear","Key Chains/World City","2006","Agent Keychain",,,,,,"True","KC915-1","False","",""
10089,"KCCHP","1","Harry Potter","General","2002","Harry Potter Coca Cola Gift Set",,540,,,,"False","","False","",""
9437,"KCP03","1","Gear","Key Chains/Promotional","1980","WWF Female Minifigure Key Chain",,,0,0,,"False","","False","",""
9420,"KCP04","1","Gear","Key Chains/Promotional","2005","Nvidia Female Minifigure Key Chain",,,,0,,"False","","False","",""
9421,"KCP05","1","Gear","Key Chains/Promotional","2005","Nvidia Male Minifigure Key Chain",,,,0,,"False","","False","",""
8167,"KINGOFPRUSSIA","1","Promotional","LEGO Store Grand Opening Set","2008","{Liberty Bell}",,66,,0,,"True","KINGOFPRUSSIA-1","False","",""
5063,"KP3101","1","Gear","Pens","2005","Limited Edition Pen Set",,,,,,"True","KP3101-1","False","",""
6858,"KSB28","1","Gear","Bonus/Value Pack","2008","LEGO BrickMaster Sample Magazine",,,,8.99,,"True","KSB28-1","False","",""
6861,"LBMNDS","1","Gear","Video Games/Nintendo DS","2008","LEGO Batman: The Videogame",,,19.99,,,"False","","False","",""
6866,"LBMPC","1","Gear","Video Games/PC","2008","LEGO Batman: The Videogame",,,19.55,,,"True","LBMPC-1","False","",""
6863,"LBMPS2","1","Gear","Video Games/PlayStation 2","2008","LEGO Batman: The Videogame",,,19.99,,,"True","LBMPS2-1","False","",""
6864,"LBMPS3","1","Gear","Video Games/PlayStation 3","2008","LEGO Batman: The Videogame",,,29.35,,,"True","LBMPS3-1","False","",""
6865,"LBMPSP","1","Gear","Video Games/PlayStation Portable","2008","LEGO Batman: The Videogame",,,,,,"False","","False","",""
6862,"LBMWII","1","Gear","Video Games/Nintendo Wii","2008","LEGO Batman: The Videogame",,,29.35,,,"True","LBMWII-1","False","",""
6867,"LBMX360","1","Gear","Video Games/Xbox 360","2008","LEGO Batman: The Videogame",,,29.99,,,"True","LBMX360-1","False","",""
9427,"LCP2012","1","Super Heroes","Marvel Universe","2012","Iron Man & Captain America (2012 Collectors Preview)",2,7,,0,,"True","LCP2012-1","False","",""
22778,"LEEDS","1","Promotional","LEGO Store Grand Opening Set","2013","Leeds, UK Exclusive Minifigure Pack",3,16,0,,,"True","LEEDS-1","False","",""
22653,"LEONARDO","1","Teenage Mutant Ninja Turtles","","2013","Shadow Leonardo UK tin edition",,,,,,"True","LEONARDO-1","False","",""
9451,"LIGHTBULB","1","Promotional","Miscellaneous","2009","Celebrating Moments That CLICK! Light Bulb",,57,0,0,,"False","","False","",""
6604,"LIJNDS","1","Gear","Video Games/Nintendo DS","2008","LEGO Indiana Jones: The Original Adventures",,,24.99,29.99,,"True","LIJNDS-1","False","",""
6609,"LIJPC","1","Gear","Video Games/PC","2008","LEGO Indiana Jones: The Original Adventures",,,17.99,29.99,,"True","LIJPC-1","False","",""
6606,"LIJPS2","1","Gear","Video Games/PlayStation 2","2008","LEGO Indiana Jones: The Original Adventures",,,24.99,39.99,,"True","LIJPS2-1","False","",""
6607,"LIJPS3","1","Gear","Video Games/PlayStation 3","2008","LEGO Indiana Jones: The Original Adventures",,,29.35,49.99,,"True","LIJPS3-1","False","",""
6608,"LIJPSP","1","Gear","Video Games/PlayStation Portable","2008","LEGO Indiana Jones: The Original Adventures",,,,39.99,,"True","LIJPSP-1","False","",""
6605,"LIJWII","1","Gear","Video Games/Nintendo Wii","2008","LEGO Indiana Jones: The Original Adventures",,,29.35,49.99,,"True","LIJWII-1","False","",""
6610,"LIJXB360","1","Gear","Video Games/Xbox 360","2008","LEGO Indiana Jones: The Original Adventures",,,,49.99,,"True","LIJXB360-1","False","",""
22418,"LILLE","1","Promotional","LEGO Store Grand Opening Set","2013","Lille, France, Exclusive Minifigure Pack",3,,0,0,,"True","LILLE-1","False","",""
8477,"LIT2005","1","Miscellaneous","LEGO Inside Tour Exclusive","2005","LECA Automobile",,,,,,"True","LIT2005-1","False","",""
22779,"LIT2007","1","Miscellaneous","LEGO Inside Tour Exclusive","2007","Market Street",,1248,,,,"True","LIT2007-1","False","",""
8478,"LIT2009","1","Miscellaneous","LEGO Inside Tour Exclusive","2009","Ole Kirk's House",,,,,,"True","LIT2009-1","False","",""
8476,"LIT2010","1","Miscellaneous","LEGO Inside Tour Exclusive","2010","Cars",,,,,,"True","LIT2010-1","False","",""
9502,"LIVERPOOL","1","Promotional","LEGO Store Grand Opening Set","2011","Liverpool, UK Exclusive Minifigure Pack",3,12,0,,,"False","","False","",""
10024,"LLBUS","1","Promotional","LEGOLAND Parks","2002","Bus",,45,,,,"False","","False","",""
10084,"LLCA24","1","Promotional","LEGOLAND Parks","2005","Las Vegas Skyline Pyramid ",,,,,,"False","","False","",""
10085,"LLCA25","1","Promotional","LEGOLAND Parks","2005","Las Vegas Skyline Eiffel Tower ",,,,,,"False","","False","",""
10086,"LLCA28","1","Promotional","LEGOLAND Parks","2002","Polly And Paco Parrots ",,,,,,"False","","False","",""
10087,"LLCA29","1","Promotional","LEGOLAND Parks","2006","Pirate Treasure Chest Coin Bank ",,215,,,,"False","","False","",""
10088,"LLCA30","1","Promotional","LEGOLAND Parks","2006","Pirate Ship ",,127,,,,"False","","False","",""
10083,"LLCA53","1","Promotional","LEGOLAND Parks","2011","Han Solo On Tauntaun",,,,,,"False","","False","",""
22837,"LLCA8","1","Promotional","LEGOLAND Parks","2004","LEGO Heart",,58,,,,"False","","False","",""
10025,"LLKING","1","Promotional","LEGOLAND Parks","2003","King",,45,,,,"False","","False","",""
10027,"LLOLLI","1","Promotional","LEGOLAND Parks","2002","Olli the Dragon with LEGOLAND sign",,48,,,,"False","","False","",""
10026,"LLSWAN","1","Promotional","LEGOLAND Parks","2003","Swan",,72,,,,"False","","False","",""
9453,"LMG001","1","Promotional","Miscellaneous","2003","Small Duck",,8,0,0,,"False","","False","",""
9454,"LMG002","1","Promotional","Miscellaneous","2004","Cat",,10,,,,"False","","False","",""
9455,"LMG003","1","Promotional","Miscellaneous","2004","Ostrich",,10,,,,"False","","False","",""
9471,"LMG003","2","Promotional","Miscellaneous","2006","Ostrich (Yellow Label)",,10,,,,"False","","False","",""
9456,"LMG004","1","Promotional","Miscellaneous","2004","Spinning Top",,12,,,,"False","","False","",""
9457,"LMG005","1","Promotional","Miscellaneous","2003","Deer",,12,,,,"False","","False","",""
9458,"LMG006","1","Promotional","Miscellaneous","2005","Dog",,13,,,,"False","","False","",""
9470,"LMG006","2","Promotional","Miscellaneous","2006","Dog (Blue Label)",,13,,,,"False","","False","",""
9467,"LMG007","1","Promotional","Miscellaneous","2005","Snake",,9,,,,"False","","False","",""
9468,"LMG008","1","Promotional","Miscellaneous","2005","Whale",,10,,,,"False","","False","",""
9469,"LMG009","1","Promotional","Miscellaneous","2004","Snail",,8,,,,"False","","False","",""
9472,"LMG010","1","Promotional","Miscellaneous","2005","Santa",,13,,,,"False","","False","",""
23150,"LOC113","1","Legends Of Chima","","2013","Ewar minifig",1,15,,,,"True","LOC113-1","False","",""
23259,"LOC213","1","Legends Of Chima","","2013","Razcal minifig",1,11,,,,"True","LOC213-1","False","",""
9593,"LONETREE","1","Promotional","LEGO Store Grand Opening Set","2011","Lone Tree Exclusive Minifigure Pack",3,15,,0,,"True","LONETREE-1","False","",""
22666,"LOTRDVDBD","1","Gear","CD/DVDs","2013","The Hobbit - An Unexpected Journey Blu-Ray with Bilbo Baggins Minifigure",1,,,,,"True","LOTRDVDBD-1","False","",""
9738,"LOTRPC","1","Gear","Storage","2012","Lord Of The Rings Project Case",,,,13.99,,"False","","False","",""
9877,"LOTRSWORD","1","Lord of the Rings","Promotional","2012","Sword",,31,,6,,"False","","False","",""
23179,"LYNNWOOD","1","Promotional","LEGO Store Grand Opening Set","2012","Lynnwood Exclusive Minifigure Pack",,,,,,"True","LYNNWOOD-1","False","",""
9313,"M1089065","1","Miscellaneous","Muji","2011","Christmas",,120,,29.5,,"True","M1089065-1","False","",""
9312,"M1089072","1","Miscellaneous","Muji","2011","Basic",,64,,27.5,,"True","M1089072-1","False","",""
9311,"M1089089","1","Miscellaneous","Muji","2011","Animal and Vehicle",,196,,29.5,,"True","M1089089-1","False","",""
9310,"M1089096","1","Miscellaneous","Muji","2011","Move",,109,,29.5,,"True","M1089096-1","False","",""
5492,"M196","1","Gear","Magnets/City","2006","City Magnet Set",,,,7.99,,"True","M196-1","False","",""
5594,"M206","1","Gear","Magnets/SpongeBob SquarePants","2006","SpongeBob Mini-Figure Magnet Set",,,,12.99,,"True","M206-1","False","",""
5418,"M207","1","Gear","Magnets/Knights' Kingdom","2006","Knights' Kingdom Magnet Set",,,,,,"True","M207-1","False","",""
5408,"M228","1","Gear","Magnets/Star Wars","2006","LEGO Star Wars Yoda Magnet Set",,,,,,"True","M228-1","False","",""
5409,"M229","1","Gear","Magnets/Star Wars","2006","LEGO Star Wars Darth Vader Magnet Set",,,,12.99,,"True","M229-1","False","",""
5517,"M428","1","Gear","Magnets/Minifigures","2006","Classic Minifigure Magnet Set",,,,14.99,,"True","M428-1","False","",""
5653,"M565","1","Gear","Seasonal","2006","Holiday Magnet Set",1,,,,,"True","M565-1","False","",""
5348,"M780","1","Gear","Magnets/Batman","2006","Batman Minifigure Magnet Set",,,,12.99,,"True","M780-1","False","",""
9307,"M8465934","1","Miscellaneous","Muji","2009","Christmas set",,120,,,,"True","M8465934-1","False","",""
9309,"M8465958","1","Miscellaneous","Muji","2009","Hole punch",,2,,,,"True","M8465958-1","False","",""
9305,"M8465972","1","Miscellaneous","Muji","2009","Basic set",,200,,,,"True","M8465972-1","False","",""
9306,"M8465989","1","Miscellaneous","Muji","2009","Basic set, transparent",,120,,,,"True","M8465989-1","False","",""
9308,"M8465996","1","Miscellaneous","Muji","2009","Paper and brick set",,187,,,,"True","M8465996-1","False","",""
9328,"M8785452","1","Miscellaneous","Muji","2011","Transparent",,120,,,,"True","M8785452-1","False","",""
9332,"M8785469","1","Miscellaneous","Muji","2011","Christmas",,120,,,,"True","M8785469-1","False","",""
9314,"M8785476","1","Miscellaneous","Muji","2011","Sea",,91,,27.5,,"True","M8785476-1","False","",""
9329,"M8785483","1","Miscellaneous","Muji","2011","Circus",,91,,,,"True","M8785483-1","False","",""
9330,"M8785490","1","Miscellaneous","Muji","2011","Animals",,127,,,,"True","M8785490-1","False","",""
9331,"M8785506","1","Miscellaneous","Muji","2011","Paper",,127,,,,"True","M8785506-1","False","",""
9333,"M8785612","1","Miscellaneous","Muji","2011","Hole punch",,2,,,,"True","M8785612-1","False","",""
9507,"MAINE","1","Promotional","Minifigure","1999","Maine Space Grant Consortium Astronaut Minifigure",1,5,,0,,"False","","False","",""
9876,"MANCHESTER","1","Promotional","LEGO Store Grand Opening Set","2012","Manchester, UK, Exclusive Minifigure Pack",3,12,,,,"True","MANCHESTER-1","False","",""
22772,"MAY2013","1","Star Wars","Promotional","2013","Holocron Droid",,31,,,,"True","MAY2013-1","False","",""
23209,"MCDR1","1","Gear","Fast food toys","2009","McDonalds Racers Car 1",,,,,,"False","","False","",""
23210,"MCDR2","1","Gear","Fast food toys","2009","McDonalds Racers Car 2",,,,,,"False","","False","",""
23211,"MCDR3","1","Gear","Fast food toys","2009","McDonalds Racers Car 3",,,,,,"False","","False","",""
23212,"MCDR4","1","Gear","Fast food toys","2009","McDonalds Racers Car 4",,,,,,"False","","False","",""
8157,"MIAMI","1","Promotional","LEGO Store Grand Opening Set","2010","{Art Deco Hotel}",,142,,0,,"True","MIAMI-1","False","",""
8168,"MINNEAPOLIS","1","Promotional","LEGO Store Grand Opening Set","1992","{Bag of Bricks}",,6,,,,"True","MINNEAPOLIS-1","False","",""
8460,"MINNEAPOLIS","2","Promotional","LEGO Store Grand Opening Set","2010","{Robot}",,125,,,,"True","MINNEAPOLIS-2","False","",""
9589,"MISSIONVIEJO","1","Promotional","LEGO Store Grand Opening Set","2011","Mission Viejo Exclusive Minifigure Pack",3,15,,0,,"True","MISSIONVIEJO-1","False","",""
7422,"MMMB001","1","Promotional","Monthly Mini Model Build","2008","Snowman",,,0,0,,"True","MMMB001-1","False","",""
7423,"MMMB002","1","Promotional","Monthly Mini Model Build","2009","Penguin",,16,0,0,,"True","MMMB002-1","False","",""
7424,"MMMB003","1","Promotional","Monthly Mini Model Build","2009","Heart",,15,0,0,,"True","MMMB003-1","False","",""
7425,"MMMB004","1","Promotional","Monthly Mini Model Build","2009","Leprechaun",,,0,0,,"True","MMMB004-1","False","",""
7426,"MMMB005","1","Promotional","Monthly Mini Model Build","2009","Rabbit",,,0,0,,"True","MMMB005-1","False","",""
7427,"MMMB006","1","Promotional","Monthly Mini Model Build","2009","House",,,0,0,,"True","MMMB006-1","False","",""
7428,"MMMB007","1","Promotional","Monthly Mini Model Build","2009","Tractor",,,0,0,,"True","MMMB007-1","False","",""
7429,"MMMB008","1","Promotional","Monthly Mini Model Build","2009","Flower",,,0,0,,"True","MMMB008-1","False","",""
7430,"MMMB009","1","Promotional","Monthly Mini Model Build","2009","Sailing Boat",,,0,0,,"True","MMMB009-1","False","",""
7431,"MMMB010","1","Promotional","Monthly Mini Model Build","2009","US Flag",,,0,0,,"True","MMMB010-1","False","",""
7432,"MMMB011","1","Promotional","Monthly Mini Model Build","2009","Ice Cream",,,0,0,,"True","MMMB011-1","False","",""
7433,"MMMB012","1","Promotional","Monthly Mini Model Build","2009","Lobster",,,0,0,,"True","MMMB012-1","False","",""
7434,"MMMB013","1","Promotional","Monthly Mini Model Build","2009","Book and Pencil",,,0,0,,"True","MMMB013-1","False","",""
7435,"MMMB014","1","Promotional","Monthly Mini Model Build","2009","Pumpkin",,,0,0,,"True","MMMB014-1","False","",""
7450,"MMMB015","1","Promotional","Monthly Mini Model Build","2009","Turkey",,,0,0,,"True","MMMB015-1","False","",""
7510,"MMMB016","1","Promotional","Monthly Mini Model Build","2009","Fireworks",,,0,0,,"True","MMMB016-1","False","",""
7564,"MMMB017","1","Promotional","Monthly Mini Model Build","2009","Christmas Wreath",,29,0,0,,"True","MMMB017-1","False","",""
7727,"MMMB018","1","Promotional","Monthly Mini Model Build","2010","Snowman",,55,0,0,,"True","MMMB018-1","False","",""
7874,"MMMB019","1","Promotional","Monthly Mini Model Build","2010","Groundhog",,38,0,0,,"True","MMMB019-1","False","",""
7875,"MMMB020","1","Promotional","Monthly Mini Model Build","2010","Rose",,25,0,0,,"True","MMMB020-1","False","",""
7927,"MMMB021","1","Promotional","Monthly Mini Model Build","2010","Birds",,,0,0,,"True","MMMB021-1","False","",""
7928,"MMMB022","1","Promotional","Monthly Mini Model Build","2010","Shamrock",,,0,0,,"True","MMMB022-1","False","",""
7982,"MMMB023","1","Promotional","Monthly Mini Model Build","2010","Chick",,,0,0,,"True","MMMB023-1","False","",""
8018,"MMMB024","1","Promotional","Monthly Mini Model Build","2010","Truck",,,0,0,,"True","MMMB024-1","False","",""
8045,"MMMB025","1","Promotional","Monthly Mini Model Build","2010","Barbeque",,,0,0,,"True","MMMB025-1","False","",""
8096,"MMMB026","1","Promotional","Monthly Mini Model Build","2010","Watermelon",,43,0,0,,"True","MMMB026-1","False","",""
8097,"MMMB027","1","Promotional","Monthly Mini Model Build","2010","Seagull",,29,0,0,,"True","MMMB027-1","False","",""
